wnba_player,wnba_link,wnba_id,season,wnba_season,league,nba_player1,nba_season,distance,league2,pred_class,nba_player2,distance2,nba_player3,distance3,nba_player4,distance4,nba_player5,distance5,nba_link1,nba_id1,nba_link2,nba_id2,nba_link3,nba_id3,nba_link4,nba_id4,nba_link5,nba_id5
Teaira McCowan,/wnba/players/m/mccowte01w.html,mccowte01w,2021,2021,WNBA,Clint Capela,2022,2.26552769743354e-4,NBA,1,Onyeka Okongwu,9.242541491750572e-4,Cody Zeller,0.0010595757867588446,Daniel Gafford,0.0012968454638328955,Jarred Vanderbilt,0.0016670458308864424,/players/c/capelca01.html,capelca01,/players/o/okongon01.html,okongon01,/players/z/zelleco01.html,zelleco01,/players/g/gaffoda01.html,gaffoda01,/players/v/vandeja01.html,vandeja01
Aari McDonald,/wnba/players/m/mcdonaa01w.html,mcdonaa01w,2021,2021,WNBA,Kemba Walker,2022,0.005808011476642636,NBA,3,Tyrese Maxey,0.031209033287355,Jalen Suggs,0.0563435298529696,Mike Conley,0.05949474721936306,Jaylen Nowell,0.08539421895288743,/players/w/walkeke02.html,walkeke02,/players/m/maxeyty01.html,maxeyty01,/players/s/suggsja01.html,suggsja01,/players/c/conlemi01.html,conlemi01,/players/n/nowelja01.html,nowelja01
Kelsey Mitchell,/wnba/players/m/mitchke01w.html,mitchke01w,2021,2021,WNBA,Anfernee Simons,2022,0.040675363103933285,NBA,7,Fred VanVleet,0.06618683984637387,Brandon Williams,0.06914049349590297,Desmond Bane,0.07012074765027126,Bones Hyland,0.0745777009596747,/players/s/simonan01.html,simonan01,/players/v/vanvlfr01.html,vanvlfr01,/players/w/willibr03.html,willibr03,/players/b/banede01.html,banede01,/players/h/hylanbo01.html,hylanbo01
Leilani Mitchell,/wnba/players/m/mitchle01w.html,mitchle01w,2021,2021,WNBA,Saben Lee,2022,0.020009031945617307,NBA,3,Dennis Smith Jr.,0.033007108041061925,Tomáš Satoranský,0.03838334862801632,Killian Hayes,0.06273467251459636,Alex Caruso,0.06709491796440221,/players/l/leesa01.html,leesa01,/players/s/smithde03.html,smithde03,/players/s/satorto01.html,satorto01,/players/h/hayeski01.html,hayeski01,/players/c/carusal01.html,carusal01
Tiffany Mitchell,/wnba/players/m/mitchti01w.html,mitchti01w,2021,2021,WNBA,Brandon Boston Jr.,2022,0.05433643425199298,NBA,6,Collin Sexton,0.16397681288424096,Kelan Martin,0.16898152765937352,Chris Duarte,0.25183344941601066,Harrison Barnes,0.25307792892898523,/players/b/bostobr01.html,bostobr01,/players/s/sextoco01.html,sextoco01,/players/m/martike03.html,martike03,/players/d/duartch01.html,duartch01,/players/b/barneha02.html,barneha02
Astou Ndour,/wnba/players/n/ndouras01w.html,ndouras01w,2021,2021,WNBA,Jalen Smith,2022,0.13038269200727778,NBA,6,P.J. Washington,0.16489096072462808,Killian Tillie,0.17455974330870053,Trendon Watford,0.20294212306845869,James Johnson,0.21492755263704505,/players/s/smithja04.html,smithja04,/players/w/washipj01.html,washipj01,/players/t/tilliki02.html,tilliki02,/players/w/watfotr01.html,watfotr01,/players/j/johnsja01.html,johnsja01
Kia Nurse,/wnba/players/n/nurseki01w.html,nurseki01w,2021,2021,WNBA,Kelly Oubre Jr.,2022,0.032126078816019886,NBA,2,Terence Davis,0.047709359978432155,Bogdan Bogdanović,0.12449741625848805,Will Barton,0.153767556648735,Malik Monk,0.22957459946181513,/players/o/oubreke01.html,oubreke01,/players/d/daviste02.html,daviste02,/players/b/bogdabo01.html,bogdabo01,/players/b/bartowi01.html,bartowi01,/players/m/monkma01.html,monkma01
Leaonna Odom,/wnba/players/o/odomle01w.html,odomle01w,2021,2021,WNBA,Isaac Okoro,2022,6.147920819468039e-4,NBA,6,Derrick Jones Jr.,7.536312239857626e-4,Wenyen Gabriel,0.002804148924247453,Javonte Green,0.0062755327231319375,Trey Lyles,0.007501100724235584,/players/o/okorois01.html,okorois01,/players/j/jonesde02.html,jonesde02,/players/g/gabriwe01.html,gabriwe01,/players/g/greenja02.html,greenja02,/players/l/lylestr01.html,lylestr01
Arike Ogunbowale,/wnba/players/o/ogunbar01w.html,ogunbar01w,2021,2021,WNBA,Chris Paul,2022,8.934979384435895e-4,NBA,7,Khris Middleton,0.0025675067528148996,Donovan Mitchell,0.0032041494109391025,Dillon Brooks,0.003275135341032686,Devin Booker,0.0032995741551040793,/players/p/paulch01.html,paulch01,/players/m/middlkh01.html,middlkh01,/players/m/mitchdo01.html,mitchdo01,/players/b/brookdi01.html,brookdi01,/players/b/bookede01.html,bookede01
Chiney Ogwumike,/wnba/players/o/ogwumch01w.html,ogwumch01w,2021,2021,WNBA,Jeremy Lamb,2022,0.0753864867629358,NBA,6,Dewayne Dedmon,0.07818175892853269,Danilo Gallinari,0.07998094529183374,Caleb Martin,0.0816625612329185,David Duke Jr.,0.08179341473250057,/players/l/lambje01.html,lambje01,/players/d/dedmode01.html,dedmode01,/players/g/gallida01.html,gallida01,/players/m/martica02.html,martica02,/players/d/dukeda01.html,dukeda01
Nneka Ogwumike,/wnba/players/o/ogwumnn01w.html,ogwumnn01w,2021,2021,WNBA,RJ Barrett,2022,0.009424170126761685,NBA,7,Jalen Brunson,0.013608808087190121,De'Aaron Fox,0.014326032228379445,Kyrie Irving,0.014721107862453507,Zach LaVine,0.014775977683584983,/players/b/barrerj01.html,barrerj01,/players/b/brunsja01.html,brunsja01,/players/f/foxde01.html,foxde01,/players/i/irvinky01.html,irvinky01,/players/l/lavinza01.html,lavinza01
Michaela Onyenwere,/wnba/players/o/onyenmi01w.html,onyenmi01w,2021,2021,WNBA,Kelly Oubre Jr.,2022,0.08596023410552789,NBA,2,Terence Davis,0.09753757855120698,Will Barton,0.16300626921666383,Bogdan Bogdanović,0.16411109325554515,Nickeil Alexander-Walker,0.21705554473885172,/players/o/oubreke01.html,oubreke01,/players/d/daviste02.html,daviste02,/players/b/bartowi01.html,bartowi01,/players/b/bogdabo01.html,bogdabo01,/players/a/alexani01.html,alexani01
Candace Parker,/wnba/players/p/parkeca01w.html,parkeca01w,2021,2021,WNBA,Aleksej Pokusevski,2022,0.21403887843903946,NBA,4,Wendell Carter Jr.,0.35967041820761875,Jae'Sean Tate,0.3706196147628311,Chris Boucher,0.3711989825132321,Jae Crowder,0.37753150731726265,/players/p/pokusal01.html,pokusal01,/players/c/cartewe01.html,cartewe01,/players/t/tateja01.html,tateja01,/players/b/bouchch01.html,bouchch01,/players/c/crowdja01.html,crowdja01
Cheyenne Parker,/wnba/players/p/parkech01w.html,parkech01w,2021,2021,WNBA,Wendell Carter Jr.,2022,0.05809286191814976,NBA,4,Maxi Kleber,0.06386998994268529,Mo Bamba,0.07211961536030101,Xavier Tillman Sr.,0.079179328563756,Chuma Okeke,0.08181021065104474,/players/c/cartewe01.html,cartewe01,/players/k/klebima01.html,klebima01,/players/b/bambamo01.html,bambamo01,/players/t/tillmxa01.html,tillmxa01,/players/o/okekech01.html,okekech01
Shey Peddy,/wnba/players/p/peddysh01w.html,peddysh01w,2021,2021,WNBA,Brandon Goodwin,2022,0.044058995515347366,NBA,3,Derrick White,0.055195272642330366,Brad Wanamaker,0.059776973921489715,Alex Caruso,0.07463557888471972,Dennis Smith Jr.,0.08486408381262435,/players/g/goodwbr01.html,goodwbr01,/players/w/whitede01.html,whitede01,/players/w/wanambr01.html,wanambr01,/players/c/carusal01.html,carusal01,/players/s/smithde03.html,smithde03
Theresa Plaisance,/wnba/players/p/plaisth01w.html,plaisth01w,2021,2021,WNBA,Zach Collins,2022,3.169511421685738e-4,NBA,4,Kyle Anderson,0.004495570440461966,Mike Muscala,0.008727270870218382,Matisse Thybulle,0.012001352798585581,Robert Covington,0.01216445096871484,/players/c/colliza01.html,colliza01,/players/a/anderky01.html,anderky01,/players/m/muscami01.html,muscami01,/players/t/thybuma01.html,thybuma01,/players/c/covinro01.html,covinro01
Kelsey Plum,/wnba/players/p/plumke01w.html,plumke01w,2021,2021,WNBA,Fred VanVleet,2022,0.005181343152947812,NBA,7,Anfernee Simons,0.029275173772760964,Brandon Williams,0.04401198443285079,Bones Hyland,0.056276325020186466,Jordan Poole,0.07206041838979695,/players/v/vanvlfr01.html,vanvlfr01,/players/s/simonan01.html,simonan01,/players/w/willibr03.html,willibr03,/players/h/hylanbo01.html,hylanbo01,/players/p/poolejo01.html,poolejo01
Aerial Powers,/wnba/players/p/powerae01w.html,powerae01w,2021,2021,WNBA,Brook Lopez,2022,0.15401480188037858,NBA,5,Kevin Love,0.15823600644279218,Jaren Jackson Jr.,0.1593340630866763,Nikola Vučević,0.15971304621703006,Jerami Grant,0.1614855807018029,/players/l/lopezbr01.html,lopezbr01,/players/l/loveke01.html,loveke01,/players/j/jacksja02.html,jacksja02,/players/v/vucevni01.html,vucevni01,/players/g/grantje01.html,grantje01
Epiphanny Prince,/wnba/players/p/princep01w.html,princep01w,2021,2021,WNBA,Rajon Rondo,2022,0.014751808016106534,NBA,3,Joe Ingles,0.019695441966616475,Garrison Mathews,0.022437545429715336,Marcus Smart,0.022620244314156567,D.J. Augustin,0.023290015706323296,/players/r/rondora01.html,rondora01,/players/i/inglejo01.html,inglejo01,/players/m/mathega01.html,mathega01,/players/s/smartma01.html,smartma01,/players/a/augusdj01.html,augusdj01
Allie Quigley,/wnba/players/q/quiglal01w.html,quiglal01w,2021,2021,WNBA,Payton Pritchard,2022,0.06803134599644979,NBA,7,Kira Lewis Jr.,0.22001505389448026,Jaylen Nowell,0.23086780643102892,Davion Mitchell,0.25024123809106297,Théo Maledon,0.25440607450068276,/players/p/pritcpa01.html,pritcpa01,/players/l/lewiski01.html,lewiski01,/players/n/nowelja01.html,nowelja01,/players/m/mitchda01.html,mitchda01,/players/m/maledth01.html,maledth01
DiDi Richards,/wnba/players/r/richadi01w.html,richadi01w,2021,2021,WNBA,Nassir Little,2022,0.0022452852025395056,NBA,6,Greg Brown III,0.013938481493256017,Grant Williams,0.02589909670995975,Darius Bazley,0.02857310163081133,Thomas Bryant,0.031461512852332695,/players/l/littlna01.html,littlna01,/players/b/browngr01.html,browngr01,/players/w/willigr01.html,willigr01,/players/b/bazleda01.html,bazleda01,/players/b/bryanth01.html,bryanth01
Danielle Robinson,/wnba/players/r/robinda01w.html,robinda01w,2021,2021,WNBA,Facundo Campazzo,2022,0.020569864404447368,NBA,3,Brandon Goodwin,0.04349125170646946,Alex Caruso,0.0733235796068824,Dennis Smith Jr.,0.10791885157156907,Derrick White,0.13371850271033514,/players/c/campafa01.html,campafa01,/players/g/goodwbr01.html,goodwbr01,/players/c/carusal01.html,carusal01,/players/s/smithde03.html,smithde03,/players/w/whitede01.html,whitede01
Mercedes Russell,/wnba/players/r/russeme01w.html,russeme01w,2021,2021,WNBA,Jarrett Allen,2022,0.021030345419907337,NBA,1,Ivica Zubac,0.023453398647972294,Tristan Thompson,0.02768523480064402,Day'Ron Sharpe,0.02803279153191616,Bismack Biyombo,0.03114106609436633,/players/a/allenja01.html,allenja01,/players/z/zubaciv01.html,zubaciv01,/players/t/thomptr01.html,thomptr01,/players/s/sharpda01.html,sharpda01,/players/b/biyombi01.html,biyombi01
Satou Sabally,/wnba/players/s/sabalsa01w.html,sabalsa01w,2021,2021,WNBA,Alperen Şengün,2022,0.011280856842210562,NBA,4,Mike Muscala,0.021464689388969053,Domantas Sabonis,0.023060099204382695,Gary Payton II,0.028822833387189373,Matisse Thybulle,0.02887605719519026,/players/s/sengual01.html,sengual01,/players/m/muscami01.html,muscami01,/players/s/sabondo01.html,sabondo01,/players/p/paytoga02.html,paytoga02,/players/t/thybuma01.html,thybuma01
Katie Lou Samuelson,/wnba/players/s/samueka02w.html,samueka02w,2021,2021,WNBA,Pat Connaughton,2022,0.00428367003274726,NBA,2,Sterling Brown,0.005803375129613838,Rodney McGruder,0.0076126270106668635,Grayson Allen,0.008227299205315806,Dean Wade,0.009573276621305811,/players/c/connapa01.html,connapa01,/players/b/brownst02.html,brownst02,/players/m/mcgruro01.html,mcgruro01,/players/a/allengr01.html,allengr01,/players/w/wadede01.html,wadede01
Jessica Shepard,/wnba/players/s/shepaje01w.html,shepaje01w,2021,2021,WNBA,Draymond Green,2022,8.451218246241755e-7,NBA,4,Myles Turner,2.7511178312448508e-6,Andre Iguodala,4.778350138776811e-5,Al Horford,0.001136810302697086,Thaddeus Young,0.001282612500763263,/players/g/greendr01.html,greendr01,/players/t/turnemy01.html,turnemy01,/players/i/iguodan01.html,iguodan01,/players/h/horfoal01.html,horfoal01,/players/y/youngth01.html,youngth01
Kylee Shook,/wnba/players/s/shookky01w.html,shookky01w,2021,2021,WNBA,Herbert Jones,2022,0.021731685205142015,NBA,6,Obi Toppin,0.1359702730111716,Chimezie Metu,0.13796657643056962,Isaiah Roby,0.14591930419954502,Larry Nance Jr.,0.15588225061066252,/players/j/joneshe01.html,joneshe01,/players/t/toppiob01.html,toppiob01,/players/m/metuch01.html,metuch01,/players/r/robyis01.html,robyis01,/players/n/nancela02.html,nancela02
Odyssey Sims,/wnba/players/s/simsod01w.html,simsod01w,2021,2021,WNBA,Garrison Mathews,2022,0.013075226653967167,NBA,3,D.J. Augustin,0.015361341226078688,Raul Neto,0.015563579014456845,Tre Jones,0.01686783693204386,Kris Dunn,0.019677260499057957,/players/m/mathega01.html,mathega01,/players/a/augusdj01.html,augusdj01,/players/n/netora01.html,netora01,/players/j/jonestr01.html,jonestr01,/players/d/dunnkr01.html,dunnkr01
Azura Stevens,/wnba/players/s/steveaz01w.html,steveaz01w,2021,2021,WNBA,Nassir Little,2022,0.003585433209698388,NBA,6,Greg Brown III,0.012626312641812154,Grant Williams,0.027221921135323388,Darius Bazley,0.027248207644485583,Thomas Bryant,0.03013106089816018,/players/l/littlna01.html,littlna01,/players/b/browngr01.html,browngr01,/players/w/willigr01.html,willigr01,/players/b/bazleda01.html,bazleda01,/players/b/bryanth01.html,bryanth01
Breanna Stewart,/wnba/players/s/stewabr01w.html,stewabr01w,2021,2021,WNBA,Karl-Anthony Towns,2022,0.007858843643945092,NBA,5,Josh Giddey,0.014520619402462921,Brandon Ingram,0.01683643037992093,Anthony Davis,0.016954604603161616,LeBron James,0.017696056735174326,/players/t/townska01.html,townska01,/players/g/giddejo01.html,giddejo01,/players/i/ingrabr01.html,ingrabr01,/players/d/davisan02.html,davisan02,/players/j/jamesle01.html,jamesle01
Brittney Sykes,/wnba/players/s/sykesbr01w.html,sykesbr01w,2021,2021,WNBA,Trendon Watford,2022,0.3670474545479874,NBA,4,P.J. Washington,0.36714452743112247,Killian Tillie,0.36878335370964876,James Johnson,0.3797075321329199,Nicolas Batum,0.39150556139270054,/players/w/watfotr01.html,watfotr01,/players/w/washipj01.html,washipj01,/players/t/tilliki02.html,tilliki02,/players/j/johnsja01.html,johnsja01,/players/b/batumni01.html,batumni01
Stephanie Talbot,/wnba/players/t/talbost01w.html,talbost01w,2021,2021,WNBA,James Johnson,2022,0.10025490732897313,NBA,4,Nicolas Batum,0.10053204080383929,Killian Tillie,0.10360838320439716,P.J. Washington,0.10703839430999985,Jamorko Pickett,0.16759593828748393,/players/j/johnsja01.html,johnsja01,/players/b/batumni01.html,batumni01,/players/t/tilliki02.html,tilliki02,/players/w/washipj01.html,washipj01,/players/p/pickeja01.html,pickeja01
Diana Taurasi,/wnba/players/t/tauradi01w.html,tauradi01w,2021,2021,WNBA,LeBron James,2022,9.154019981920531e-4,NBA,5,Brandon Ingram,0.0030000278146215574,Josh Giddey,0.00973120652642403,Anthony Davis,0.013196439925129531,Karl-Anthony Towns,0.013242731557686876,/players/j/jamesle01.html,jamesle01,/players/i/ingrabr01.html,ingrabr01,/players/g/giddejo01.html,giddejo01,/players/d/davisan02.html,davisan02,/players/t/townska01.html,townska01
Jasmine Thomas,/wnba/players/t/thomaja01w.html,thomaja01w,2021,2021,WNBA,Aaron Holiday,2022,0.0341241433014898,NBA,3,Eric Bledsoe,0.04590812331772036,Monte Morris,0.04862355748651564,Goran Dragić,0.04930555979397905,Keon Johnson,0.049909468583511765,/players/h/holidaa01.html,holidaa01,/players/b/bledser01.html,bledser01,/players/m/morrimo01.html,morrimo01,/players/d/dragigo01.html,dragigo01,/players/j/johnske07.html,johnske07
Kayla Thornton,/wnba/players/t/thornka01w.html,thornka01w,2021,2021,WNBA,Torrey Craig,2022,0.03809315488366101,NBA,6,Romeo Langford,0.053065071623591135,Joshua Primo,0.05474489457283688,Danuel House Jr.,0.08240385114669677,Keldon Johnson,0.0843043342348409,/players/c/craigto01.html,craigto01,/players/l/langfro01.html,langfro01,/players/p/primojo01.html,primojo01,/players/h/houseda01.html,houseda01,/players/j/johnske04.html,johnske04
Kristi Toliver,/wnba/players/t/tolivkr01w.html,tolivkr01w,2021,2021,WNBA,Franz Wagner,2022,0.06214388635563395,NBA,2,Gabe Vincent,0.1649458126074365,Jevon Carter,0.2223198088947467,Austin Reaves,0.2660771874620251,Avery Bradley,0.26821077971711466,/players/w/wagnefr01.html,wagnefr01,/players/v/vincega01.html,vincega01,/players/c/carteje01.html,carteje01,/players/r/reaveau01.html,reaveau01,/players/b/bradlav01.html,bradlav01
Brianna Turner,/wnba/players/t/turnebr01w.html,turnebr01w,2021,2021,WNBA,Steven Adams,2022,6.451442894686659e-7,NBA,1,Robert Williams,7.505041318553175e-7,Jericho Sims,1.211281173475254e-6,Mitchell Robinson,1.2810712595866941e-6,Mason Plumlee,3.026033330369462e-6,/players/a/adamsst01.html,adamsst01,/players/w/williro04.html,williro04,/players/s/simsje01.html,simsje01,/players/r/robinmi01.html,robinmi01,/players/p/plumlma01.html,plumlma01
Courtney Vandersloot,/wnba/players/v/vandeco01w.html,vandeco01w,2021,2021,WNBA,Rajon Rondo,2022,0.010211527240654108,NBA,3,Raul Neto,0.018553572753491475,Cory Joseph,0.019607835720799542,Kyle Lowry,0.020809470454656257,D.J. Augustin,0.02131426125569641,/players/r/rondora01.html,rondora01,/players/n/netora01.html,netora01,/players/j/josepco01.html,josepco01,/players/l/lowryky01.html,lowryky01,/players/a/augusdj01.html,augusdj01
Kia Vaughn,/wnba/players/v/vaughki01w.html,vaughki01w,2021,2021,WNBA,Dejounte Murray,2022,0.021131098928221764,NBA,7,Markelle Fultz,0.04761101338032408,Darius Garland,0.05833231594406043,LaMelo Ball,0.08490783192173992,Cole Anthony,0.08779145082188687,/players/m/murrade01.html,murrade01,/players/f/fultzma01.html,fultzma01,/players/g/garlada01.html,garlada01,/players/b/ballla01.html,ballla01,/players/a/anthoco01.html,anthoco01
Victoria Vivians,/wnba/players/v/viviavi01w.html,viviavi01w,2021,2021,WNBA,Alfonzo McKinnie,2022,0.11161691904364343,NBA,6,Garrett Temple,0.12270723577290334,Rudy Gay,0.1410403460612134,Oshae Brissett,0.16599512061063387,Danuel House Jr.,0.1721448380096718,/players/m/mckinal01.html,mckinal01,/players/t/templga01.html,templga01,/players/g/gayru01.html,gayru01,/players/b/brissos01.html,brissos01,/players/h/houseda01.html,houseda01
Megan Walker,/wnba/players/w/walkeme01w.html,walkeme01w,2021,2021,WNBA,Damion Lee,2022,0.14155972055326008,NBA,2,Austin Rivers,0.17257689663670317,P.J. Tucker,0.18705271467002846,Troy Brown Jr.,0.19430226636658676,Deni Avdija,0.20824197150247545,/players/l/leeda03.html,leeda03,/players/r/riverau01.html,riverau01,/players/t/tuckepj01.html,tuckepj01,/players/b/browntr01.html,browntr01,/players/a/avdijde01.html,avdijde01
Stephanie Watts,/wnba/players/w/wattsst01w.html,wattsst01w,2021,2021,WNBA,P.J. Tucker,2022,0.07770520684730423,NBA,2,Austin Rivers,0.10779403259422762,Damion Lee,0.114512497352122,Patrick Williams,0.16347552506918472,Troy Brown Jr.,0.1643850703226061,/players/t/tuckepj01.html,tuckepj01,/players/r/riverau01.html,riverau01,/players/l/leeda03.html,leeda03,/players/w/willipa01.html,willipa01,/players/b/browntr01.html,browntr01
Erica Wheeler,/wnba/players/w/wheeler01w.html,wheeler01w,2021,2021,WNBA,Fred VanVleet,2022,0.014032833920855319,NBA,7,Brandon Williams,0.026159589405695127,Anfernee Simons,0.035533521624520864,Bones Hyland,0.03833425420816343,Jordan Poole,0.054075087350379254,/players/v/vanvlfr01.html,vanvlfr01,/players/w/willibr03.html,willibr03,/players/s/simonan01.html,simonan01,/players/h/hylanbo01.html,hylanbo01,/players/p/poolejo01.html,poolejo01
Sami Whitcomb,/wnba/players/w/whitcsa01w.html,whitcsa01w,2021,2021,WNBA,Saddiq Bey,2022,0.1581351669197123,NBA,7,Jalen Green,0.1939667250572784,Cedi Osman,0.19510698929649747,Luguentz Dort,0.20182099153935631,Eric Gordon,0.20812705180740687,/players/b/beysa01.html,beysa01,/players/g/greenja05.html,greenja05,/players/o/osmande01.html,osmande01,/players/d/dortlu01.html,dortlu01,/players/g/gordoer01.html,gordoer01
Sydney Wiese,/wnba/players/w/wiesesy01w.html,wiesesy01w,2021,2021,WNBA,Alfonzo McKinnie,2022,0.17197199659957804,NBA,6,Garrett Temple,0.212332235464775,Taurean Prince,0.21297271868122813,Stanley Johnson,0.21775338093650037,Mikal Bridges,0.22539588419343531,/players/m/mckinal01.html,mckinal01,/players/t/templga01.html,templga01,/players/p/princta02.html,princta02,/players/j/johnsst04.html,johnsst04,/players/b/bridgmi01.html,bridgmi01
Courtney Williams,/wnba/players/w/willico01w.html,willico01w,2021,2021,WNBA,Luka Dončić,2022,4.151407827834088e-5,NBA,5,Kristaps Porziņģis,1.342889584815405e-4,Kevin Durant,1.5778685278031775e-4,Nikola Jokić,1.6364835695563846e-4,Giannis Antetokounmpo,1.637394435596572e-4,/players/d/doncilu01.html,doncilu01,/players/p/porzikr01.html,porzikr01,/players/d/duranke01.html,duranke01,/players/j/jokicni01.html,jokicni01,/players/a/antetgi01.html,antetgi01
Elizabeth Williams,/wnba/players/w/williel01w.html,williel01w,2021,2021,WNBA,Andre Drummond,2022,2.7469688604273538e-6,NBA,1,Mason Plumlee,4.247276108022946e-6,Rudy Gobert,5.076373305387557e-6,Steven Adams,6.520289190806767e-6,Robert Williams,6.719104513589588e-6,/players/d/drumman01.html,drumman01,/players/p/plumlma01.html,plumlma01,/players/g/goberru01.html,goberru01,/players/a/adamsst01.html,adamsst01,/players/w/williro04.html,williro04
Riquna Williams,/wnba/players/w/williri02w.html,williri02w,2021,2021,WNBA,Amir Coffey,2022,0.04901808661824363,NBA,2,Austin Reaves,0.07387687475049498,Justin Anderson,0.1046199699553433,Kevin Huerter,0.12349671129822798,Keifer Sykes,0.12759909874511252,/players/c/coffeam01.html,coffeam01,/players/r/reaveau01.html,reaveau01,/players/a/anderju01.html,anderju01,/players/h/huertke01.html,huertke01,/players/s/sykeske01.html,sykeske01
A'ja Wilson,/wnba/players/w/wilsoa01w.html,wilsoa01w,2021,2021,WNBA,Bam Adebayo,2022,0.2406314079985046,NBA,1,Evan Mobley,0.32422367561156373,Isaiah Stewart,0.3782799724800864,Dwight Powell,0.3786254335910968,Richaun Holmes,0.3815703000821503,/players/a/adebaba01.html,adebaba01,/players/m/mobleev01.html,mobleev01,/players/s/stewais01.html,stewais01,/players/p/poweldw01.html,poweldw01,/players/h/holmeri01.html,holmeri01
Jackie Young,/wnba/players/y/youngja01w.html,youngja01w,2021,2021,WNBA,Jalen Brunson,2022,0.009633738568491944,NBA,7,CJ McCollum,0.009808189919169421,Kyrie Irving,0.01184830538716224,De'Aaron Fox,0.01443816150496712,Ja Morant,0.014769020252626632,/players/b/brunsja01.html,brunsja01,/players/m/mccolcj01.html,mccolcj01,/players/i/irvinky01.html,irvinky01,/players/f/foxde01.html,foxde01,/players/m/moranja01.html,moranja01
Amanda Zahui B.,/wnba/players/z/zahuiam01w.html,zahuiam01w,2021,2021,WNBA,Goga Bitadze,2022,0.0581361720965943,NBA,4,Danny Green,0.06212713823497715,Wendell Carter Jr.,0.06455556829757456,Otto Porter Jr.,0.08646387676379864,Maxi Kleber,0.09134179212697377,/players/b/bitadgo01.html,bitadgo01,/players/g/greenda02.html,greenda02,/players/c/cartewe01.html,cartewe01,/players/p/porteot01.html,porteot01,/players/k/klebima01.html,klebima01
Shavonte Zellous,/wnba/players/z/zellosh01w.html,zellosh01w,2021,2021,WNBA,Kenrich Williams,2022,0.11285209276763078,NBA,2,John Konchar,0.12347263932087979,Justin Anderson,0.1398470277000302,Furkan Korkmaz,0.1489487999003999,Quentin Grimes,0.1666442873653207,/players/w/willike04.html,willike04,/players/k/konchjo01.html,konchjo01,/players/a/anderju01.html,anderju01,/players/k/korkmfu01.html,korkmfu01,/players/g/grimequ01.html,grimequ01
Candice Dupree,/wnba/players/d/dupreca01w.html,dupreca01w,2021,2021,WNBA,Bradley Beal,2022,0.0016357448959117647,NBA,7,Jimmy Butler,0.0036086870396685186,Zach LaVine,0.003975103645853114,Tyler Herro,0.007276819279647921,De'Aaron Fox,0.010607831156296314,/players/b/bealbr01.html,bealbr01,/players/b/butleji01.html,butleji01,/players/l/lavinza01.html,lavinza01,/players/h/herroty01.html,herroty01,/players/f/foxde01.html,foxde01
Bria Holmes,/wnba/players/h/holmebr01w.html,holmebr01w,2021,2021,WNBA,Josh Green,2022,0.04489217713936746,NBA,6,Larry Nance Jr.,0.07534586298819859,Scottie Barnes,0.07866790307830752,JaMychal Green,0.08359282586155432,Obi Toppin,0.0838361337123089,/players/g/greenjo02.html,greenjo02,/players/n/nancela02.html,nancela02,/players/b/barnesc01.html,barnesc01,/players/g/greenja01.html,greenja01,/players/t/toppiob01.html,toppiob01
Karlie Samuelson,/wnba/players/s/samueka01w.html,samueka01w,2021,2021,WNBA,Blake Griffin,2022,0.3397329666293279,NBA,4,Jae'Sean Tate,0.3609867821956106,Nicolas Batum,0.3937458427793769,Jae Crowder,0.40814968829903686,Otto Porter Jr.,0.41987494563609357,/players/g/griffbl01.html,griffbl01,/players/t/tateja01.html,tateja01,/players/b/batumni01.html,batumni01,/players/c/crowdja01.html,crowdja01,/players/p/porteot01.html,porteot01
Layshia Clarendon,/wnba/players/c/clarela01w.html,clarela01w,2021,2021,WNBA,Tim Frazier,2022,0.001327537724128357,NBA,3,T.J. McConnell,0.0017102169211326887,Kris Dunn,0.005229388079704374,Raul Neto,0.010222320858808512,D.J. Augustin,0.01056159451566925,/players/f/fraziti01.html,fraziti01,/players/m/mccontj01.html,mccontj01,/players/d/dunnkr01.html,dunnkr01,/players/n/netora01.html,netora01,/players/a/augusdj01.html,augusdj01
Shatori Walker-Kimbrough,/wnba/players/w/walkesh01w.html,walkesh01w,2021,2021,WNBA,Jeremy Lamb,2022,0.02562000798084514,NBA,6,Danilo Gallinari,0.03724015427375138,Lamar Stevens,0.03824843915847154,Jalen McDaniels,0.04103340914140324,David Duke Jr.,0.04421119149594995,/players/l/lambje01.html,lambje01,/players/g/gallida01.html,gallida01,/players/s/stevela01.html,stevela01,/players/m/mcdanja01.html,mcdanja01,/players/d/dukeda01.html,dukeda01
Kristine Anigwe,/wnba/players/a/anigwkr01w.html,anigwkr01w,2021,2021,WNBA,Clint Capela,2022,2.279165872853412e-4,NBA,1,Onyeka Okongwu,9.22394637648008e-4,Cody Zeller,0.0010612873760702474,Daniel Gafford,0.0012966612694117067,Jarred Vanderbilt,0.0016651843658734384,/players/c/capelca01.html,capelca01,/players/o/okongon01.html,okongon01,/players/z/zelleco01.html,zelleco01,/players/g/gaffoda01.html,gaffoda01,/players/v/vandeja01.html,vandeja01
